mission in april :0.000001
mission had successfully :0.000001
mission control ordered :0.000001
mission control instructed :0.000001
missile space systems :0.000001
missile space daily :0.000001
missile defense systems :0.000001
missile and nuclear :0.000001
minutes of weightlessness :0.000001
minutes after landing :0.000001
minuteman icbm launched :0.000001
ministry for education :0.000001
minister of science :0.000001
min on lunar :0.000001
min inclination degrees :0.000001
million to nasa :0.000001
million pounds thrust :0.000001
million per aircraft :0.000001
million in research :0.000001
million for rd :0.000001
million for continued :0.000001
million for aeronautical :0.000001
military space activities :0.000001
military reconnaissance satellite :0.000001
military or civilian :0.000001
military and scientific :0.000001
military and nonmilitary :0.000001
miles into space :0.000001
miles down range :0.000001
miles 32 kilometers :0.000001
mikhail v tyurin :0.000001
micrometeoroids and radiation :0.000001
microgravity materials science :0.000001
michael l gernhardt :0.000001
michael e fossum :0.000001
mi period 898 :0.000001
mi period 882 :0.000001
mi perigee st :0.000001
mi perigee 211 :0.000001
mi minutes degrees :0.000001
mi from wallops :0.000001
mi from venus :0.000001
mg jewell c :0.000001
mexico state university :0.000001
mexican national commission :0.000001
meteorological automatic device :0.000001
meteoroid technology satellite :0.000001
meteorite that fell :0.000001
metals and alloys :0.000001
met or exceeded :0.000001
met at johnson :0.000001
merritt island fla :0.000001
mercurys magnetic field :0.000001
mercury surface space :0.000001
mercury space flight :0.000001
mercury nasa sp4201 :0.000001
mercury flight ma9 :0.000001
mental and physical :0.000001
members e michael :0.000001
meetings in moscow :0.000001
meeting of nasa :0.000001
meeting in london :0.000001
meeting in boston :0.000001
meeting at marshall :0.000001
medium and highresolution :0.000001
medical research laboratory :0.000001
medical experiments altitude :0.000001
mediation and conciliation :0.000001
medal to dr :0.000001
measuring mission trmm :0.000001
measurements were taken :0.000001
measurements of solar :0.000001
measurement of electron :0.000001
measure electron densities :0.000001
measure atmospheric temperature :0.000001
mckee usaf ret :0.000001
mcdonnell douglas aircraft :0.000001
mayor john v :0.000001
may 11 nasa :0.000001
mated to saturn :0.000001
massive black hole :0.000001
mass ejections cmes :0.000001
maryland college park :0.000001
martin marietta corps :0.000001
martin marietta co :0.000001
marshall star sept :0.000001
marshall star june :0.000001
mars and earth :0.000001
mars and beyond :0.000001
mariner vii launched :0.000001
mariner vi launched :0.000001
mariner iv mission :0.000001
mariner iv mars :0.000001
mariner 10 launched :0.000001
marco launch platform :0.000001
march 7 nasa :0.000001
march 6 nasa :0.000001
march 5 nasa :0.000001
march 22 astronautics :0.000001
march 18 nasa :0.000001
mar 76 17 :0.000001
mans first step :0.000001
manned saturn v :0.000001
manned gemini space :0.000001
manned apollosaturn v :0.000001
manned apollo missions :0.000001
maneuver was conducted :0.000001
maneuver in space :0.000001
manager of jpls :0.000001
manager of aecnasa :0.000001
manager of advanced :0.000001
management of space :0.000001
management of nasa :0.000001
management and operation :0.000001
major us airports :0.000001
maj l gordon :0.000001
maj gen o :0.000001
maintain and operate :0.000001
main engine ssme :0.000001
main dew line :0.000001
magnetic and electrical :0.000001
macomber san diego :0.000001
m span solar :0.000001
m schirra capt :0.000001
m keck telescope :0.000001
m keck observatory :0.000001
m 300 ft :0.000001
lunar surface stay :0.000001
lunar samples returned :0.000001
lunar samples brought :0.000001
lunar reconnaissance orbiter :0.000001
lunar probe launched :0.000001
lunar orbiter project :0.000001
lunar module ascent :0.000001
lunar landing goal :0.000001
lunar landing attempt :0.000001
lttatagena d total :0.000001
lt col robert :0.000001
loyd s swenson :0.000001
lowell observatory flagstaff :0.000001
low orbiting message :0.000001
low earthorbiting spacecraft :0.000001
low earth orbits :0.000001
lovell jr john :0.000001
lou frey jr :0.000001
lost in space :0.000001
loss of data :0.000001
loss of calcium :0.000001
los angeles daily :0.000001
longtank thrustaugmented thor :0.000001
longtank thordelta booster :0.000001
longduration space missions :0.000001
longduration space flights :0.000001
longdistance telephone calls :0.000001
long 2m dia :0.000001
long 16 dia :0.000001
log • usaf :0.000001
lockheed martin missiles :0.000001
lockheed martin announced :0.000001
locked its five :0.000001
lm descent propulsion :0.000001
lloyd v berkner :0.000001
living in space :0.000001
lived and worked :0.000001
live tv transmission :0.000001
listing of payloads :0.000001
list • president :0.000001
liquidhydrogen rocket engine :0.000001
liquid hydrogenliquid oxygen :0.000001
liquid hydrogen tank :0.000001
line pilots assn :0.000001
lincoln experimental satellite :0.000001
limitation of strategic :0.000001
limitation of antiballistic :0.000001
liftingbody vehicle flown :0.000001
lifting body completed :0.000001
life sciences mission :0.000001
lg james h :0.000001
lg ira c :0.000001
lewis chronology 11 :0.000001
levels of ozone :0.000001
letter to sen :0.000001
lerc director bruce :0.000001
leonid meteor shower :0.000001
leon t silver :0.000001
leland j haworth :0.000001
legislative reference service :0.000001
legislative activities report :0.000001
led by michael :0.000001
leasat 3 satellite :0.000001
learned from shots :0.000001
leadership in science :0.000001
lead the development :0.000001
lbs of instruments :0.000001
layering and density :0.000001
lay the groundwork :0.000001
laws of physics :0.000001
launching of unidentified :0.000001
launches and payloads :0.000001
launched unidentified reconnaissance :0.000001
launched toward mars :0.000001
launched to study :0.000001
launched titan ii :0.000001
launched three sounding :0.000001
launched polaris a3 :0.000001
launched on april :0.000001
launched oct 15 :0.000001
launched minuteman icbm :0.000001
launched july 18 :0.000001
launched july 16 :0.000001
launched into outer :0.000001
launched in january :0.000001
launched in february :0.000001
launched from natal :0.000001
launched from kiruna :0.000001
launched from kapustin :0.000001
launched for france :0.000001
launched dec 13 :0.000001
launched by longtank :0.000001
launched by italy :0.000001
launched by france :0.000001
launched by atlasagena :0.000001
launched a twostage :0.000001
launched a niketomahawk :0.000001
launched a delta :0.000001
launched 3 nov :0.000001
launched 26 aug :0.000001
launched 25 june :0.000001
launch was watched :0.000001
launch was third :0.000001
launch vehicles nasa :0.000001
launch vehicle problems :0.000001
launch vehicle malfunctioned :0.000001
launch vehicle eelv :0.000001
launch the shuttle :0.000001
launch the satellite :0.000001
launch operations walter :0.000001
launch operations office :0.000001
launch on july :0.000001
launch initiative sli :0.000001
launch events occurred :0.000001
launch country date :0.000001
launch and tracking :0.000001
launch and operate :0.000001
launch a success :0.000001
late nasa deputy :0.000001
las cruces n :0.000001
largest moon titan :0.000001
large launch vehicle :0.000001
large array vla :0.000001
larc director edgar :0.000001
langley researcher reported :0.000001
landing at nasas :0.000001
landing and recovery :0.000001
landed on moons :0.000001
landed at ksc :0.000001
lamont geological observatory :0.000001
lack of support :0.000001
lack of information :0.000001
laboratory at msfc :0.000001
laboratory at msc :0.000001
laboratory and dr :0.000001
lab task force :0.000001
la times july :0.000001
l1011 tristar jet :0.000001
l simpson jr :0.000001
l lingle jr :0.000001
l k smull :0.000001
l dryden deputy :0.000001
l dry den :0.000001
l culbertson jr :0.000001
ksc launch pad :0.000001
ksc director dr :0.000001
kraft jr msc :0.000001
kraft jr director :0.000001
kourou space center :0.000001
knowledge of space :0.000001
knowledge and technology :0.000001
knowledge and practical :0.000001
km km cosmos :0.000001
km at transition :0.000001
km 6 mi :0.000001
km 50 mi :0.000001
km 400 mi :0.000001
km 250 mi :0.000001
km 22 mi :0.000001
km 1000 mi :0.000001
klass av wk :0.000001
kilograms of cargo :0.000001
kilo in kilo :0.000001
kg 948 lbs :0.000001
kg 3090 lbs :0.000001
kg 1200 lbs :0.000001
kg 100 lbs :0.000001
kerwin and weitz :0.000001
kansas city mo :0.000001
jupiter saturn uranus :0.000001
jupiter in july :0.000001
jupiter in dec :0.000001
june 5 astronautics :0.000001
june 3 nasa :0.000001
june 27 nasa :0.000001
june 22 nasa :0.000001
june 20 nasa :0.000001
june 15 cosmos :0.000001
june 1 nasa :0.000001
july 7 nasa :0.000001
july 25 astronautics :0.000001
july 23 nasa :0.000001
july 1975 launch :0.000001
july 11 nasa :0.000001
jsc space news :0.000001
jsc roundup july :0.000001
jsc and ksc :0.000001
jr john l :0.000001
jr former nasa :0.000001
jr dr joseph :0.000001
jr deputy director :0.000001
jr command pilot :0.000001
jpl universe mar :0.000001
jpl scientist dr :0.000001
joseph m montoya :0.000001
joseph g gavin :0.000001
joint task force :0.000001
joint space research :0.000001
joint manned space :0.000001
joined the astronaut :0.000001
johnson signed hr :0.000001
johnson president lyndon :0.000001
john yardley associate :0.000001
john w warner :0.000001
john p mcconnell :0.000001
john h disher :0.000001
john f kennedys :0.000001
john d ryan :0.000001
john d danny :0.000001
john d anderson :0.000001
joe ii launch :0.000001
jodrell bank radio :0.000001
jets for stabilization :0.000001
jet aircraft piloted :0.000001
jesse w moore :0.000001
jerome f lederer :0.000001
jeffrey a hoffman :0.000001
javelin argo d4 :0.000001
japan and europe :0.000001
january 7 nasa :0.000001
january 5 nasa :0.000001
january 4 nasa :0.000001
january 30 nasa :0.000001
january 28 nasa :0.000001
january 28 accident :0.000001
january 26 nasa :0.000001
january 23 nasa :0.000001
january 21 nasa :0.000001
january 16 nasa :0.000001
jan 27 accident :0.000001
jammed solar panel :0.000001
james webb space :0.000001
james r killian :0.000001
